2025-04-15 17:20:11 status half-installed iputils-ping:arm64 3:20240905-1ubuntu1
2025-04-15 17:20:11 status unpacked iputils-ping:arm64 3:20240905-1ubuntu1
2025-04-15 17:20:11 install iso-codes:all <none> 4.17.0-1
2025-04-15 17:20:11 status half-installed iso-codes:all 4.17.0-1
2025-04-15 17:20:11 status unpacked iso-codes:all 4.17.0-1
2025-04-15 17:20:11 install kbd:arm64 <none> 2.7.1-2ubuntu1
2025-04-15 17:20:11 status half-installed kbd:arm64 2.7.1-2ubuntu1
2025-04-15 17:20:11 status unpacked kbd:arm64 2.7.1-2ubuntu1
2025-04-15 17:20:11 install keyboard-configuration:all <none> 1.226ubuntu3
2025-04-15 17:20:11 status half-installed keyboard-configuration:all 1.226ubuntu3
2025-04-15 17:20:11 status unpacked keyboard-configuration:all 1.226ubuntu3
2025-04-15 17:20:11 install kmod:arm64 <none> 33+20240816-2ubuntu1
2025-04-15 17:20:11 status half-installed kmod:arm64 33+20240816-2ubuntu1
2025-04-15 17:20:11 status unpacked kmod:arm64 33+20240816-2ubuntu1
2025-04-15 17:20:11 install krb5-locales:all <none> 1.21.3-4ubuntu2
2025-04-15 17:20:11 status half-installed krb5-locales:all 1.21.3-4ubuntu2
2025-04-15 17:20:11 status unpacked krb5-locales:all 1.21.3-4ubuntu2
2025-04-15 17:20:11 install less:arm64 <none> 643-1
2025-04-15 17:20:11 status half-installed less:arm64 643-1
2025-04-15 17:20:11 status unpacked less:arm64 643-1
2025-04-15 17:20:11 install libapt-pkg7.0:arm64 <none> 3.0.0
2025-04-15 17:20:11 status half-installed libapt-pkg7.0:arm64 3.0.0
2025-04-15 17:20:11 status unpacked libapt-pkg7.0:arm64 3.0.0
2025-04-15 17:20:11 install libassuan9:arm64 <none> 3.0.2-2
2025-04-15 17:20:11 status half-installed libassuan9:arm64 3.0.2-2
2025-04-15 17:20:11 status unpacked libassuan9:arm64 3.0.2-2
2025-04-15 17:20:11 install libatomic1:arm64 <none> 15-20250404-0ubuntu1
2025-04-15 17:20:11 status half-installed libatomic1:arm64 15-20250404-0ubuntu1
2025-04-15 17:20:11 status unpacked libatomic1:arm64 15-20250404-0ubuntu1
2025-04-15 17:20:11 install libbpf1:arm64 <none> 1:1.5.0-2
2025-04-15 17:20:11 status half-installed libbpf1:arm64 1:1.5.0-2
2025-04-15 17:20:12 status unpacked libbpf1:arm64 1:1.5.0-2
2025-04-15 17:20:12 install libcap2-bin:arm64 <none> 1:2.73-4ubuntu1
2025-04-15 17:20:12 status half-installed libcap2-bin:arm64 1:2.73-4ubuntu1
2025-04-15 17:20:12 status unpacked libcap2-bin:arm64 1:2.73-4ubuntu1
2025-04-15 17:20:12 install libdbus-1-3:arm64 <none> 1.16.2-2ubuntu1
2025-04-15 17:20:12 status half-installed libdbus-1-3:arm64 1.16.2-2ubuntu1
2025-04-15 17:20:12 status unpacked libdbus-1-3:arm64 1.16.2-2ubuntu1
2025-04-15 17:20:12 install libelf1t64:arm64 <none> 0.192-4ubuntu1
2025-04-15 17:20:12 status half-installed libelf1t64:arm64 0.192-4ubuntu1
2025-04-15 17:20:12 status unpacked libelf1t64:arm64 0.192-4ubuntu1
2025-04-15 17:20:12 install libestr0:arm64 <none> 0.1.11-2
2025-04-15 17:20:12 status half-installed libestr0:arm64 0.1.11-2
2025-04-15 17:20:12 status unpacked libestr0:arm64 0.1.11-2
2025-04-15 17:20:12 install libfastjson4:arm64 <none> 1.2304.0-2
2025-04-15 17:20:12 status half-installed libfastjson4:arm64 1.2304.0-2
2025-04-15 17:20:12 status unpacked libfastjson4:arm64 1.2304.0-2
2025-04-15 17:20:12 install libffi8:arm64 <none> 3.4.7-1
2025-04-15 17:20:12 status half-installed libffi8:arm64 3.4.7-1
2025-04-15 17:20:12 status unpacked libffi8:arm64 3.4.7-1
2025-04-15 17:20:12 install libfribidi0:arm64 <none> 1.0.16-1
2025-04-15 17:20:12 status half-installed libfribidi0:arm64 1.0.16-1
2025-04-15 17:20:12 status unpacked libfribidi0:arm64 1.0.16-1
2025-04-15 17:20:12 install libgcrypt20:arm64 <none> 1.11.0-6ubuntu1
2025-04-15 17:20:12 status half-installed libgcrypt20:arm64 1.11.0-6ubuntu1
2025-04-15 17:20:12 status unpacked libgcrypt20:arm64 1.11.0-6ubuntu1
2025-04-15 17:20:12 install libgirepository-1.0-1:arm64 <none> 1.84.0-1
2025-04-15 17:20:12 status half-installed libgirepository-1.0-1:arm64 1.84.0-1
2025-04-15 17:20:12 status unpacked libgirepository-1.0-1:arm64 1.84.0-1
2025-04-15 17:20:12 install libglib2.0-0t64:arm64 <none> 2.84.1-1
2025-04-15 17:20:12 status half-installed libglib2.0-0t64:arm64 2.84.1-1
2025-04-15 17:20:12 status unpacked libglib2.0-0t64:arm64 2.84.1-1
2025-04-15 17:20:12 install libglib2.0-data:all <none> 2.84.1-1
2025-04-15 17:20:12 status half-installed libglib2.0-data:all 2.84.1-1
2025-04-15 17:20:12 status unpacked libglib2.0-data:all 2.84.1-1
2025-04-15 17:20:12 install libgnutls30t64:arm64 <none> 3.8.9-2ubuntu3
2025-04-15 17:20:12 status half-installed libgnutls30t64:arm64 3.8.9-2ubuntu3
2025-04-15 17:20:12 status unpacked libgnutls30t64:arm64 3.8.9-2ubuntu3
2025-04-15 17:20:12 install libgpg-error-l10n:all <none> 1.51-3
2025-04-15 17:20:12 status half-installed libgpg-error-l10n:all 1.51-3
2025-04-15 17:20:12 status unpacked libgpg-error-l10n:all 1.51-3
2025-04-15 17:20:12 install libgpg-error0:arm64 <none> 1.51-3
2025-04-15 17:20:12 status half-installed libgpg-error0:arm64 1.51-3
2025-04-15 17:20:12 status unpacked libgpg-error0:arm64 1.51-3
2025-04-15 17:20:12 install libgssapi-krb5-2:arm64 <none> 1.21.3-4ubuntu2
2025-04-15 17:20:12 status half-installed libgssapi-krb5-2:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:12 status unpacked libgssapi-krb5-2:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:12 install libhogweed6t64:arm64 <none> 3.10.1-1
2025-04-15 17:20:12 status half-installed libhogweed6t64:arm64 3.10.1-1
2025-04-15 17:20:12 status unpacked libhogweed6t64:arm64 3.10.1-1
2025-04-15 17:20:12 install libidn2-0:arm64 <none> 2.3.8-2
2025-04-15 17:20:12 status half-installed libidn2-0:arm64 2.3.8-2
2025-04-15 17:20:12 status unpacked libidn2-0:arm64 2.3.8-2
2025-04-15 17:20:12 install libjson-c5:arm64 <none> 0.18+ds-1
2025-04-15 17:20:12 status half-installed libjson-c5:arm64 0.18+ds-1
2025-04-15 17:20:12 status unpacked libjson-c5:arm64 0.18+ds-1
2025-04-15 17:20:12 install libk5crypto3:arm64 <none> 1.21.3-4ubuntu2
2025-04-15 17:20:12 status half-installed libk5crypto3:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:12 status unpacked libk5crypto3:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:12 install libkeyutils1:arm64 <none> 1.6.3-4ubuntu2
2025-04-15 17:20:12 status half-installed libkeyutils1:arm64 1.6.3-4ubuntu2
2025-04-15 17:20:12 status unpacked libkeyutils1:arm64 1.6.3-4ubuntu2
2025-04-15 17:20:13 install libkmod2:arm64 <none> 33+20240816-2ubuntu1
2025-04-15 17:20:13 status half-installed libkmod2:arm64 33+20240816-2ubuntu1
2025-04-15 17:20:13 status unpacked libkmod2:arm64 33+20240816-2ubuntu1
2025-04-15 17:20:13 install libkrb5-3:arm64 <none> 1.21.3-4ubuntu2
2025-04-15 17:20:13 status half-installed libkrb5-3:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:13 status unpacked libkrb5-3:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:13 install libkrb5support0:arm64 <none> 1.21.3-4ubuntu2
2025-04-15 17:20:13 status half-installed libkrb5support0:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:13 status unpacked libkrb5support0:arm64 1.21.3-4ubuntu2
2025-04-15 17:20:13 install liblocale-gettext-perl:arm64 <none> 1.07-7build1
2025-04-15 17:20:13 status half-installed liblocale-gettext-perl:arm64 1.07-7build1
2025-04-15 17:20:13 status unpacked liblocale-gettext-perl:arm64 1.07-7build1
2025-04-15 17:20:13 install liblz4-1:arm64 <none> 1.10.0-4
2025-04-15 17:20:13 status half-installed liblz4-1:arm64 1.10.0-4
2025-04-15 17:20:13 status unpacked liblz4-1:arm64 1.10.0-4
2025-04-15 17:20:13 install libmnl0:arm64 <none> 1.0.5-3
2025-04-15 17:20:13 status half-installed libmnl0:arm64 1.0.5-3
2025-04-15 17:20:13 status unpacked libmnl0:arm64 1.0.5-3
2025-04-15 17:20:13 install libnetplan1:arm64 <none> 1.1.2-2ubuntu1
2025-04-15 17:20:13 status half-installed libnetplan1:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:13 status unpacked libnetplan1:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:13 install libnettle8t64:arm64 <none> 3.10.1-1
2025-04-15 17:20:13 status half-installed libnettle8t64:arm64 3.10.1-1
2025-04-15 17:20:13 status unpacked libnettle8t64:arm64 3.10.1-1
2025-04-15 17:20:13 install libnewt0.52:arm64 <none> 0.52.24-4ubuntu2
2025-04-15 17:20:13 status half-installed libnewt0.52:arm64 0.52.24-4ubuntu2
2025-04-15 17:20:13 status unpacked libnewt0.52:arm64 0.52.24-4ubuntu2
2025-04-15 17:20:13 install libnpth0t64:arm64 <none> 1.8-2
2025-04-15 17:20:13 status half-installed libnpth0t64:arm64 1.8-2
2025-04-15 17:20:13 status unpacked libnpth0t64:arm64 1.8-2
2025-04-15 17:20:13 install libnsl2:arm64 <none> 1.3.0-3build3
2025-04-15 17:20:13 status half-installed libnsl2:arm64 1.3.0-3build3
2025-04-15 17:20:13 status unpacked libnsl2:arm64 1.3.0-3build3
2025-04-15 17:20:13 install libnss-systemd:arm64 <none> 257.4-1ubuntu3
2025-04-15 17:20:13 status half-installed libnss-systemd:arm64 257.4-1ubuntu3
2025-04-15 17:20:13 status unpacked libnss-systemd:arm64 257.4-1ubuntu3
2025-04-15 17:20:13 install libp11-kit0:arm64 <none> 0.25.5-2ubuntu3
2025-04-15 17:20:13 status half-installed libp11-kit0:arm64 0.25.5-2ubuntu3
2025-04-15 17:20:13 status unpacked libp11-kit0:arm64 0.25.5-2ubuntu3
2025-04-15 17:20:13 install libpam-cap:arm64 <none> 1:2.73-4ubuntu1
2025-04-15 17:20:13 status half-installed libpam-cap:arm64 1:2.73-4ubuntu1
2025-04-15 17:20:13 status unpacked libpam-cap:arm64 1:2.73-4ubuntu1
2025-04-15 17:20:13 install libpam-systemd:arm64 <none> 257.4-1ubuntu3
2025-04-15 17:20:13 status half-installed libpam-systemd:arm64 257.4-1ubuntu3
2025-04-15 17:20:13 status unpacked libpam-systemd:arm64 257.4-1ubuntu3
2025-04-15 17:20:13 install libpopt0:arm64 <none> 1.19+dfsg-2
2025-04-15 17:20:13 status half-installed libpopt0:arm64 1.19+dfsg-2
2025-04-15 17:20:13 status unpacked libpopt0:arm64 1.19+dfsg-2
2025-04-15 17:20:13 install libpython3-stdlib:arm64 <none> 3.13.3-1
2025-04-15 17:20:13 status half-installed libpython3-stdlib:arm64 3.13.3-1
2025-04-15 17:20:13 status unpacked libpython3-stdlib:arm64 3.13.3-1
2025-04-15 17:20:13 install libpython3.13-stdlib:arm64 <none> 3.13.3-1
2025-04-15 17:20:13 status half-installed libpython3.13-stdlib:arm64 3.13.3-1
2025-04-15 17:20:14 status unpacked libpython3.13-stdlib:arm64 3.13.3-1
2025-04-15 17:20:14 install libreadline8t64:arm64 <none> 8.2-6
2025-04-15 17:20:14 status half-installed libreadline8t64:arm64 8.2-6
2025-04-15 17:20:14 status unpacked libreadline8t64:arm64 8.2-6
2025-04-15 17:20:14 install libslang2:arm64 <none> 2.3.3-5
2025-04-15 17:20:14 status half-installed libslang2:arm64 2.3.3-5
2025-04-15 17:20:14 status unpacked libslang2:arm64 2.3.3-5
2025-04-15 17:20:14 install libsqlite3-0:arm64 <none> 3.46.1-3
2025-04-15 17:20:14 status half-installed libsqlite3-0:arm64 3.46.1-3
2025-04-15 17:20:14 status unpacked libsqlite3-0:arm64 3.46.1-3
2025-04-15 17:20:14 install libstdc++6:arm64 <none> 15-20250404-0ubuntu1
2025-04-15 17:20:14 status half-installed libstdc++6:arm64 15-20250404-0ubuntu1
2025-04-15 17:20:14 status unpacked libstdc++6:arm64 15-20250404-0ubuntu1
2025-04-15 17:20:14 install libtasn1-6:arm64 <none> 4.20.0-2
2025-04-15 17:20:14 status half-installed libtasn1-6:arm64 4.20.0-2
2025-04-15 17:20:14 status unpacked libtasn1-6:arm64 4.20.0-2
2025-04-15 17:20:14 install libtext-charwidth-perl:arm64 <none> 0.04-11build4
2025-04-15 17:20:14 status half-installed libtext-charwidth-perl:arm64 0.04-11build4
2025-04-15 17:20:14 status unpacked libtext-charwidth-perl:arm64 0.04-11build4
2025-04-15 17:20:14 install libtext-iconv-perl:arm64 <none> 1.7-8build4
2025-04-15 17:20:14 status half-installed libtext-iconv-perl:arm64 1.7-8build4
2025-04-15 17:20:14 status unpacked libtext-iconv-perl:arm64 1.7-8build4
2025-04-15 17:20:14 install libtext-wrapi18n-perl:all <none> 0.06-10
2025-04-15 17:20:14 status half-installed libtext-wrapi18n-perl:all 0.06-10
2025-04-15 17:20:14 status unpacked libtext-wrapi18n-perl:all 0.06-10
2025-04-15 17:20:14 install libtirpc-common:all <none> 1.3.4+ds-1.3
2025-04-15 17:20:14 status half-installed libtirpc-common:all 1.3.4+ds-1.3
2025-04-15 17:20:14 status unpacked libtirpc-common:all 1.3.4+ds-1.3
2025-04-15 17:20:14 install libtirpc3t64:arm64 <none> 1.3.4+ds-1.3
2025-04-15 17:20:14 status half-installed libtirpc3t64:arm64 1.3.4+ds-1.3
2025-04-15 17:20:14 status unpacked libtirpc3t64:arm64 1.3.4+ds-1.3
2025-04-15 17:20:14 install libunistring5:arm64 <none> 1.3-1
2025-04-15 17:20:14 status half-installed libunistring5:arm64 1.3-1
2025-04-15 17:20:14 status unpacked libunistring5:arm64 1.3-1
2025-04-15 17:20:14 install libxml2:arm64 <none> 2.12.7+dfsg+really2.9.14-0.4
2025-04-15 17:20:14 status half-installed libxml2:arm64 2.12.7+dfsg+really2.9.14-0.4
2025-04-15 17:20:14 status unpacked libxml2:arm64 2.12.7+dfsg+really2.9.14-0.4
2025-04-15 17:20:14 install libxtables12:arm64 <none> 1.8.11-2ubuntu1
2025-04-15 17:20:14 status half-installed libxtables12:arm64 1.8.11-2ubuntu1
2025-04-15 17:20:14 status unpacked libxtables12:arm64 1.8.11-2ubuntu1
2025-04-15 17:20:14 install libxxhash0:arm64 <none> 0.8.3-2
2025-04-15 17:20:14 status half-installed libxxhash0:arm64 0.8.3-2
2025-04-15 17:20:14 status unpacked libxxhash0:arm64 0.8.3-2
2025-04-15 17:20:14 install libyaml-0-2:arm64 <none> 0.2.5-2
2025-04-15 17:20:14 status half-installed libyaml-0-2:arm64 0.2.5-2
2025-04-15 17:20:15 status unpacked libyaml-0-2:arm64 0.2.5-2
2025-04-15 17:20:15 install locales:all <none> 2.41-6ubuntu1
2025-04-15 17:20:15 status half-installed locales:all 2.41-6ubuntu1
2025-04-15 17:20:15 status unpacked locales:all 2.41-6ubuntu1
2025-04-15 17:20:15 install logrotate:arm64 <none> 3.22.0-1
2025-04-15 17:20:15 status half-installed logrotate:arm64 3.22.0-1
2025-04-15 17:20:15 status unpacked logrotate:arm64 3.22.0-1
2025-04-15 17:20:15 install lsb-release:all <none> 12.1-1
2025-04-15 17:20:15 status half-installed lsb-release:all 12.1-1
2025-04-15 17:20:15 status unpacked lsb-release:all 12.1-1
2025-04-15 17:20:15 install media-types:all <none> 13.0.0
2025-04-15 17:20:15 status half-installed media-types:all 13.0.0
2025-04-15 17:20:15 status unpacked media-types:all 13.0.0
2025-04-15 17:20:15 install netbase:all <none> 6.4
2025-04-15 17:20:15 status half-installed netbase:all 6.4
2025-04-15 17:20:15 status unpacked netbase:all 6.4
2025-04-15 17:20:15 install netcat-openbsd:arm64 <none> 1.228-1
2025-04-15 17:20:15 status half-installed netcat-openbsd:arm64 1.228-1
2025-04-15 17:20:15 status unpacked netcat-openbsd:arm64 1.228-1
2025-04-15 17:20:15 install netplan-generator:arm64 <none> 1.1.2-2ubuntu1
2025-04-15 17:20:15 status half-installed netplan-generator:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:15 status unpacked netplan-generator:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:15 install netplan.io:arm64 <none> 1.1.2-2ubuntu1
2025-04-15 17:20:15 status half-installed netplan.io:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:15 status unpacked netplan.io:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:15 install networkd-dispatcher:all <none> 2.2.4-1.1
2025-04-15 17:20:15 status half-installed networkd-dispatcher:all 2.2.4-1.1
2025-04-15 17:20:15 status unpacked networkd-dispatcher:all 2.2.4-1.1
2025-04-15 17:20:15 install openssl:arm64 <none> 3.4.1-1ubuntu3
2025-04-15 17:20:15 status half-installed openssl:arm64 3.4.1-1ubuntu3
2025-04-15 17:20:15 status unpacked openssl:arm64 3.4.1-1ubuntu3
2025-04-15 17:20:15 install python-apt-common:all <none> 3.0.0
2025-04-15 17:20:15 status half-installed python-apt-common:all 3.0.0
2025-04-15 17:20:15 status unpacked python-apt-common:all 3.0.0
2025-04-15 17:20:15 install python3:arm64 <none> 3.13.3-1
2025-04-15 17:20:15 status half-installed python3:arm64 3.13.3-1
2025-04-15 17:20:15 status unpacked python3:arm64 3.13.3-1
2025-04-15 17:20:15 install python3-apt:arm64 <none> 3.0.0
2025-04-15 17:20:15 status half-installed python3-apt:arm64 3.0.0
2025-04-15 17:20:15 status unpacked python3-apt:arm64 3.0.0
2025-04-15 17:20:16 install python3-cffi-backend:arm64 <none> 1.17.1-2build2
2025-04-15 17:20:16 status half-installed python3-cffi-backend:arm64 1.17.1-2build2
2025-04-15 17:20:16 status unpacked python3-cffi-backend:arm64 1.17.1-2build2
2025-04-15 17:20:16 install python3-dbus:arm64 <none> 1.3.2-5build5
2025-04-15 17:20:16 status half-installed python3-dbus:arm64 1.3.2-5build5
2025-04-15 17:20:16 status unpacked python3-dbus:arm64 1.3.2-5build5
2025-04-15 17:20:16 install python3-gi:arm64 <none> 3.50.0-4build1
2025-04-15 17:20:16 status half-installed python3-gi:arm64 3.50.0-4build1
2025-04-15 17:20:16 status unpacked python3-gi:arm64 3.50.0-4build1
2025-04-15 17:20:16 install python3-markdown-it:all <none> 3.0.0-2
2025-04-15 17:20:16 status half-installed python3-markdown-it:all 3.0.0-2
2025-04-15 17:20:16 status unpacked python3-markdown-it:all 3.0.0-2
2025-04-15 17:20:16 install python3-mdurl:all <none> 0.1.2-1
2025-04-15 17:20:16 status half-installed python3-mdurl:all 0.1.2-1
2025-04-15 17:20:16 status unpacked python3-mdurl:all 0.1.2-1
2025-04-15 17:20:16 install python3-netifaces:arm64 <none> 0.11.0-2build5
2025-04-15 17:20:16 status half-installed python3-netifaces:arm64 0.11.0-2build5
2025-04-15 17:20:16 status unpacked python3-netifaces:arm64 0.11.0-2build5
2025-04-15 17:20:16 install python3-netplan:arm64 <none> 1.1.2-2ubuntu1
2025-04-15 17:20:16 status half-installed python3-netplan:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:16 status unpacked python3-netplan:arm64 1.1.2-2ubuntu1
2025-04-15 17:20:16 install python3-pygments:all <none> 2.18.0+dfsg-2
2025-04-15 17:20:16 status half-installed python3-pygments:all 2.18.0+dfsg-2
2025-04-15 17:20:16 status unpacked python3-pygments:all 2.18.0+dfsg-2
2025-04-15 17:20:16 install python3-rich:all <none> 13.9.4-1
2025-04-15 17:20:16 status half-installed python3-rich:all 13.9.4-1
2025-04-15 17:20:16 status unpacked python3-rich:all 13.9.4-1
2025-04-15 17:20:16 install python3-typing-extensions:all <none> 4.12.2-2
2025-04-15 17:20:16 status half-installed python3-typing-extensions:all 4.12.2-2
2025-04-15 17:20:16 status unpacked python3-typing-extensions:all 4.12.2-2
2025-04-15 17:20:16 install python3-yaml:arm64 <none> 6.0.2-1build2
2025-04-15 17:20:16 status half-installed python3-yaml:arm64 6.0.2-1build2
2025-04-15 17:20:16 status unpacked python3-yaml:arm64 6.0.2-1build2
2025-04-15 17:20:16 install python3.13:arm64 <none> 3.13.3-1
2025-04-15 17:20:16 status half-installed python3.13:arm64 3.13.3-1
2025-04-15 17:20:16 status unpacked python3.13:arm64 3.13.3-1
2025-04-15 17:20:16 install readline-common:all <none> 8.2-6
2025-04-15 17:20:16 status half-installed readline-common:all 8.2-6
2025-04-15 17:20:16 status unpacked readline-common:all 8.2-6
2025-04-15 17:20:16 install rsyslog:arm64 <none> 8.2412.0-2ubuntu2
2025-04-15 17:20:16 status half-installed rsyslog:arm64 8.2412.0-2ubuntu2
2025-04-15 17:20:16 status unpacked rsyslog:arm64 8.2412.0-2ubuntu2
2025-04-15 17:20:16 install shared-mime-info:arm64 <none> 2.4-5build1
2025-04-15 17:20:16 status half-installed shared-mime-info:arm64 2.4-5build1
2025-04-15 17:20:16 status unpacked shared-mime-info:arm64 2.4-5build1
2025-04-15 17:20:16 install sudo:arm64 <none> 1.9.16p2-1ubuntu1
2025-04-15 17:20:16 status half-installed sudo:arm64 1.9.16p2-1ubuntu1
2025-04-15 17:20:16 status unpacked sudo:arm64 1.9.16p2-1ubuntu1
2025-04-15 17:20:16 install systemd-hwe-hwdb:all <none> 256.4.1
2025-04-15 17:20:16 status half-installed systemd-hwe-hwdb:all 256.4.1
2025-04-15 17:20:17 status unpacked systemd-hwe-hwdb:all 256.4.1
2025-04-15 17:20:17 install systemd-resolved:arm64 <none> 257.4-1ubuntu3
2025-04-15 17:20:17 status half-installed systemd-resolved:arm64 257.4-1ubuntu3
2025-04-15 17:20:17 status unpacked systemd-resolved:arm64 257.4-1ubuntu3
2025-04-15 17:20:17 install systemd-timesyncd:arm64 <none> 257.4-1ubuntu3
2025-04-15 17:20:17 status half-installed systemd-timesyncd:arm64 257.4-1ubuntu3
2025-04-15 17:20:17 status unpacked systemd-timesyncd:arm64 257.4-1ubuntu3
2025-04-15 17:20:17 install tzdata:all <none> 2025b-1ubuntu1
2025-04-15 17:20:17 status half-installed tzdata:all 2025b-1ubuntu1
2025-04-15 17:20:17 status unpacked tzdata:all 2025b-1ubuntu1
2025-04-15 17:20:17 install ubuntu-keyring:all <none> 2023.11.28.1
2025-04-15 17:20:17 status half-installed ubuntu-keyring:all 2023.11.28.1
2025-04-15 17:20:17 status unpacked ubuntu-keyring:all 2023.11.28.1
2025-04-15 17:20:17 install ubuntu-minimal:arm64 <none> 1.549
2025-04-15 17:20:17 status half-installed ubuntu-minimal:arm64 1.549
2025-04-15 17:20:17 status unpacked ubuntu-minimal:arm64 1.549
2025-04-15 17:20:17 install ubuntu-pro-client:arm64 <none> 35
2025-04-15 17:20:17 status half-installed ubuntu-pro-client:arm64 35
2025-04-15 17:20:17 status unpacked ubuntu-pro-client:arm64 35
2025-04-15 17:20:17 install ubuntu-pro-client-l10n:arm64 <none> 35
2025-04-15 17:20:17 status half-installed ubuntu-pro-client-l10n:arm64 35
2025-04-15 17:20:17 status unpacked ubuntu-pro-client-l10n:arm64 35
2025-04-15 17:20:17 install ucf:all <none> 3.0050
2025-04-15 17:20:17 status half-installed ucf:all 3.0050
2025-04-15 17:20:17 status unpacked ucf:all 3.0050
2025-04-15 17:20:17 install udev:arm64 <none> 257.4-1ubuntu3
2025-04-15 17:20:17 status half-installed udev:arm64 257.4-1ubuntu3
2025-04-15 17:20:17 status unpacked udev:arm64 257.4-1ubuntu3
2025-04-15 17:20:17 install vim-common:all <none> 2:9.1.0967-1ubuntu4
2025-04-15 17:20:17 status half-installed vim-common:all 2:9.1.0967-1ubuntu4
2025-04-15 17:20:17 status unpacked vim-common:all 2:9.1.0967-1ubuntu4
2025-04-15 17:20:17 install vim-tiny:arm64 <none> 2:9.1.0967-1ubuntu4
2025-04-15 17:20:17 status half-installed vim-tiny:arm64 2:9.1.0967-1ubuntu4
2025-04-15 17:20:17 status unpacked vim-tiny:arm64 2:9.1.0967-1ubuntu4
2025-04-15 17:20:17 install whiptail:arm64 <none> 0.52.24-4ubuntu2
2025-04-15 17:20:17 status half-installed whiptail:arm64 0.52.24-4ubuntu2
2025-04-15 17:20:17 status unpacked whiptail:arm64 0.52.24-4ubuntu2
2025-04-15 17:20:17 install xdg-user-dirs:arm64 <none> 0.18-2
2025-04-15 17:20:17 status half-installed xdg-user-dirs:arm64 0.18-2
2025-04-15 17:20:17 status unpacked xdg-user-dirs:arm64 0.18-2
2025-04-15 17:20:17 install xkb-data:all <none> 2.42-1ubuntu1
2025-04-15 17:20:17 status half-installed xkb-data:all 2.42-1ubuntu1
2025-04-15 17:20:18 status unpacked xkb-data:all 2.42-1ubuntu1
2025-04-15 17:20:18 install xxd:arm64 <none> 2:9.1.0967-1ubuntu4
2025-04-15 17:20:18 status half-installed xxd:arm64 2:9.1.0967-1ubuntu4
2025-04-15 17:20:18 status unpacked xxd:arm64 2:9.1.0967-1ubuntu4
2025-04-15 17:20:18 trigproc libc-bin:arm64 2.41-6ubuntu1 <none>
2025-04-15 17:20:18 status half-configured libc-bin:arm64 2.41-6ubuntu1
2025-04-15 17:20:18 status installed libc-bin:arm64 2.41-6ubuntu1
2025-04-15 17:20:18 startup packages configure
2025-04-15 17:20:18 configure media-types:all 13.0.0 <none>
2025-04-15 17:20:18 status unpacked media-types:all 13.0.0
2025-04-15 17:20:18 status half-configured media-types:all 13.0.0
2025-04-15 17:20:18 status installed media-types:all 13.0.0
2025-04-15 17:20:18 configure libtext-iconv-perl:arm64 1.7-8build4 <none>
2025-04-15 17:20:18 status unpacked libtext-iconv-perl:arm64 1.7-8build4
2025-04-15 17:20:18 status half-configured libtext-iconv-perl:arm64 1.7-8build4
2025-04-15 17:20:18 status installed libtext-iconv-perl:arm64 1.7-8build4
2025-04-15 17:20:18 configure libtext-charwidth-perl:arm64 0.04-11build4 <none>
2025-04-15 17:20:18 status unpacked libtext-charwidth-perl:arm64 0.04-11build4
2025-04-15 17:20:18 status half-configured libtext-charwidth-perl:arm64 0.04-11build4
2025-04-15 17:20:18 status installed libtext-charwidth-perl:arm64 0.04-11build4
2025-04-15 17:20:18 configure libnpth0t64:arm64 1.8-2 <none>
2025-04-15 17:20:18 status triggers-pending libc-bin:arm64 2.41-6ubuntu1
2025-04-15 17:20:18 status unpacked libnpth0t64:arm64 1.8-2
2025-04-15 17:20:18 status half-configured libnpth0t64:arm64 1.8-2
2025-04-15 17:20:18 status installed libnpth0t64:arm64 1.8-2
2025-04-15 17:20:18 configure libkeyutils1:arm64 1.6.3-4ubuntu2 <none>
2025-04-15 17:20:18 status unpacked libkeyutils1:arm64 1.6.3-4ubuntu2
2025-04-15 17:20:18 status half-configured libkeyutils1:arm64 1.6.3-4ubuntu2
2025-04-15 17:20:18 status installed libkeyutils1:arm64 1.6.3-4ubuntu2
2025-04-15 17:20:18 configure libgpg-error0:arm64 1.51-3 <none>
2025-04-15 17:20:18 status unpacked libgpg-error0:arm64 1.51-3
2025-04-15 17:20:18 status half-configured libgpg-error0:arm64 1.51-3
2025-04-15 17:20:18 status installed libgpg-error0:arm64 1.51-3
2025-04-15 17:20:18 configure init:arm64 1.68 <none>
2025-04-15 17:20:18 status unpacked init:arm64 1.68
2025-04-15 17:20:18 status half-configured init:arm64 1.68
2025-04-15 17:20:18 status installed init:arm64 1.68
2025-04-15 17:20:18 configure xdg-user-dirs:arm64 0.18-2 <none>
